bucket	descriptor	proposed_name	source	evidence	risk	path
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/widget/TextViewCompat$OreoCallback;	TextViewCompat$OreoCallback	TextViewCompat.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/widget/TextViewCompat$OreoCallback.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/widget/TextViewCompat;	TextViewCompat	TextViewCompat.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/widget/TextViewCompat.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/widget/TintableCompoundButton;	TintableCompoundButton	TintableCompoundButton.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/widget/TintableCompoundButton.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/widget/TintableImageSourceView;	TintableImageSourceView	TintableImageSourceView.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/widget/TintableImageSourceView.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/widget/ViewDragHelper$1;	ViewDragHelper$1	ViewDragHelper.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/widget/ViewDragHelper$1.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/widget/ViewDragHelper$2;	ViewDragHelper$2	ViewDragHelper.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/widget/ViewDragHelper$2.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/widget/ViewDragHelper$Callback;	ViewDragHelper$Callback	ViewDragHelper.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/widget/ViewDragHelper$Callback.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/widget/ViewDragHelper;	ViewDragHelper	ViewDragHelper.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/widget/ViewDragHelper.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/widget/ViewGroupUtils;	ViewGroupUtils	ViewGroupUtils.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/widget/ViewGroupUtils.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/ActionBar$DisplayOptions;	ActionBar$DisplayOptions	ActionBar.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/ActionBar$DisplayOptions.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/ActionBar$LayoutParams;	ActionBar$LayoutParams	ActionBar.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/ActionBar$LayoutParams.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/ActionBar$NavigationMode;	ActionBar$NavigationMode	ActionBar.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/ActionBar$NavigationMode.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/ActionBar$OnMenuVisibilityListener;	ActionBar$OnMenuVisibilityListener	ActionBar.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/ActionBar$OnMenuVisibilityListener.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/ActionBar$OnNavigationListener;	ActionBar$OnNavigationListener	ActionBar.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/ActionBar$OnNavigationListener.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/ActionBar$Tab;	ActionBar$Tab	ActionBar.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/ActionBar$Tab.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/ActionBar$TabListener;	ActionBar$TabListener	ActionBar.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/ActionBar$TabListener.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/ActionBar;	ActionBar	ActionBar.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/ActionBar.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/ActionBarDrawerToggle$1;	ActionBarDrawerToggle$1	ActionBarDrawerToggle.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/ActionBarDrawerToggle$1.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/ActionBarDrawerToggle$Delegate;	ActionBarDrawerToggle$Delegate	ActionBarDrawerToggle.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/ActionBarDrawerToggle$Delegate.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/ActionBarDrawerToggle$DelegateProvider;	ActionBarDrawerToggle$DelegateProvider	ActionBarDrawerToggle.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/ActionBarDrawerToggle$DelegateProvider.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/ActionBarDrawerToggle$FrameworkActionBarDelegate;	ActionBarDrawerToggle$FrameworkActionBarDelegate	ActionBarDrawerToggle.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/ActionBarDrawerToggle$FrameworkActionBarDelegate.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/ActionBarDrawerToggle$ToolbarCompatDelegate;	ActionBarDrawerToggle$ToolbarCompatDelegate	ActionBarDrawerToggle.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/ActionBarDrawerToggle$ToolbarCompatDelegate.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/ActionBarDrawerToggle;	ActionBarDrawerToggle	ActionBarDrawerToggle.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/ActionBarDrawerToggle.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/ActionBarDrawerToggleHoneycomb$SetIndicatorInfo;	ActionBarDrawerToggleHoneycomb$SetIndicatorInfo	ActionBarDrawerToggleHoneycomb.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/ActionBarDrawerToggleHoneycomb$SetIndicatorInfo.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/ActionBarDrawerToggleHoneycomb;	ActionBarDrawerToggleHoneycomb	ActionBarDrawerToggleHoneycomb.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/ActionBarDrawerToggleHoneycomb.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/AlertController$1;	AlertController$1	AlertController.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/AlertController$1.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/AlertController$2;	AlertController$2	AlertController.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/AlertController$2.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/AlertController$3;	AlertController$3	AlertController.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/AlertController$3.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/AlertController$4;	AlertController$4	AlertController.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/AlertController$4.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/AlertController$5;	AlertController$5	AlertController.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/AlertController$5.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/AlertController$AlertParams$1;	AlertController$AlertParams$1	AlertController.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/AlertController$AlertParams$1.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/AlertController$AlertParams$2;	AlertController$AlertParams$2	AlertController.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/AlertController$AlertParams$2.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/AlertController$AlertParams$3;	AlertController$AlertParams$3	AlertController.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/AlertController$AlertParams$3.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/AlertController$AlertParams$4;	AlertController$AlertParams$4	AlertController.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/AlertController$AlertParams$4.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/AlertController$AlertParams$OnPrepareListViewListener;	AlertController$AlertParams$OnPrepareListViewListener	AlertController.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/AlertController$AlertParams$OnPrepareListViewListener.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/AlertController$AlertParams;	AlertController$AlertParams	AlertController.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/AlertController$AlertParams.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/AlertController$ButtonHandler;	AlertController$ButtonHandler	AlertController.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/AlertController$ButtonHandler.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/AlertController$CheckedItemAdapter;	AlertController$CheckedItemAdapter	AlertController.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/AlertController$CheckedItemAdapter.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/AlertController$RecycleListView;	AlertController$RecycleListView	AlertController.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/AlertController$RecycleListView.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/AlertController;	AlertController	AlertController.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/AlertController.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/AlertDialog$Builder;	AlertDialog$Builder	AlertDialog.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/AlertDialog$Builder.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/AlertDialog;	AlertDialog	AlertDialog.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/AlertDialog.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/AppCompatActivity;	AppCompatActivity	AppCompatActivity.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/AppCompatActivity.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/AppCompatCallback;	AppCompatCallback	AppCompatCallback.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/AppCompatCallback.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/AppCompatDelegate$NightMode;	AppCompatDelegate$NightMode	AppCompatDelegate.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/AppCompatDelegate$NightMode.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/AppCompatDelegate;	AppCompatDelegate	AppCompatDelegate.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/AppCompatDelegate.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/AppCompatDelegateImpl$1;	AppCompatDelegateImpl$1	AppCompatDelegateImpl.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/AppCompatDelegateImpl$1.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/AppCompatDelegateImpl$2;	AppCompatDelegateImpl$2	AppCompatDelegateImpl.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/AppCompatDelegateImpl$2.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/AppCompatDelegateImpl$3;	AppCompatDelegateImpl$3	AppCompatDelegateImpl.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/AppCompatDelegateImpl$3.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/AppCompatDelegateImpl$4;	AppCompatDelegateImpl$4	AppCompatDelegateImpl.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/AppCompatDelegateImpl$4.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/AppCompatDelegateImpl$5;	AppCompatDelegateImpl$5	AppCompatDelegateImpl.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/AppCompatDelegateImpl$5.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/AppCompatDelegateImpl$6$1;	AppCompatDelegateImpl$6$1	AppCompatDelegateImpl.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/AppCompatDelegateImpl$6$1.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/AppCompatDelegateImpl$6;	AppCompatDelegateImpl$6	AppCompatDelegateImpl.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/AppCompatDelegateImpl$6.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/AppCompatDelegateImpl$7;	AppCompatDelegateImpl$7	AppCompatDelegateImpl.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/AppCompatDelegateImpl$7.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/AppCompatDelegateImpl$ActionBarDrawableToggleImpl;	AppCompatDelegateImpl$ActionBarDrawableToggleImpl	AppCompatDelegateImpl.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/AppCompatDelegateImpl$ActionBarDrawableToggleImpl.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/AppCompatDelegateImpl$ActionMenuPresenterCallback;	AppCompatDelegateImpl$ActionMenuPresenterCallback	AppCompatDelegateImpl.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/AppCompatDelegateImpl$ActionMenuPresenterCallback.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/AppCompatDelegateImpl$ActionModeCallbackWrapperV9$1;	AppCompatDelegateImpl$ActionModeCallbackWrapperV9$1	AppCompatDelegateImpl.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/AppCompatDelegateImpl$ActionModeCallbackWrapperV9$1.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/AppCompatDelegateImpl$ActionModeCallbackWrapperV9;	AppCompatDelegateImpl$ActionModeCallbackWrapperV9	AppCompatDelegateImpl.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/AppCompatDelegateImpl$ActionModeCallbackWrapperV9.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/AppCompatDelegateImpl$AppCompatWindowCallback;	AppCompatDelegateImpl$AppCompatWindowCallback	AppCompatDelegateImpl.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/AppCompatDelegateImpl$AppCompatWindowCallback.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/AppCompatDelegateImpl$AutoNightModeManager$1;	AppCompatDelegateImpl$AutoNightModeManager$1	AppCompatDelegateImpl.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/AppCompatDelegateImpl$AutoNightModeManager$1.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/AppCompatDelegateImpl$AutoNightModeManager;	AppCompatDelegateImpl$AutoNightModeManager	AppCompatDelegateImpl.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/AppCompatDelegateImpl$AutoNightModeManager.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/AppCompatDelegateImpl$ListMenuDecorView;	AppCompatDelegateImpl$ListMenuDecorView	AppCompatDelegateImpl.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/AppCompatDelegateImpl$ListMenuDecorView.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/AppCompatDelegateImpl$PanelFeatureState$SavedState$1;	AppCompatDelegateImpl$PanelFeatureState$SavedState$1	AppCompatDelegateImpl.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/AppCompatDelegateImpl$PanelFeatureState$SavedState$1.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/AppCompatDelegateImpl$PanelFeatureState$SavedState;	AppCompatDelegateImpl$PanelFeatureState$SavedState	AppCompatDelegateImpl.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/AppCompatDelegateImpl$PanelFeatureState$SavedState.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/AppCompatDelegateImpl$PanelFeatureState;	AppCompatDelegateImpl$PanelFeatureState	AppCompatDelegateImpl.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/AppCompatDelegateImpl$PanelFeatureState.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/AppCompatDelegateImpl$PanelMenuPresenterCallback;	AppCompatDelegateImpl$PanelMenuPresenterCallback	AppCompatDelegateImpl.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/AppCompatDelegateImpl$PanelMenuPresenterCallback.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/AppCompatDelegateImpl;	AppCompatDelegateImpl	AppCompatDelegateImpl.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/AppCompatDelegateImpl.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/AppCompatDialog;	AppCompatDialog	AppCompatDialog.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/AppCompatDialog.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/AppCompatDialogFragment;	AppCompatDialogFragment	AppCompatDialogFragment.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/AppCompatDialogFragment.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/AppCompatViewInflater$DeclaredOnClickListener;	AppCompatViewInflater$DeclaredOnClickListener	AppCompatViewInflater.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/AppCompatViewInflater$DeclaredOnClickListener.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/AppCompatViewInflater;	AppCompatViewInflater	AppCompatViewInflater.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/AppCompatViewInflater.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/NavItemSelectedListener;	NavItemSelectedListener	NavItemSelectedListener.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/NavItemSelectedListener.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/ResourcesFlusher;	ResourcesFlusher	ResourcesFlusher.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/ResourcesFlusher.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/ToolbarActionBar$1;	ToolbarActionBar$1	ToolbarActionBar.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/ToolbarActionBar$1.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/ToolbarActionBar$2;	ToolbarActionBar$2	ToolbarActionBar.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/ToolbarActionBar$2.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/ToolbarActionBar$ActionMenuPresenterCallback;	ToolbarActionBar$ActionMenuPresenterCallback	ToolbarActionBar.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/ToolbarActionBar$ActionMenuPresenterCallback.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/ToolbarActionBar$MenuBuilderCallback;	ToolbarActionBar$MenuBuilderCallback	ToolbarActionBar.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/ToolbarActionBar$MenuBuilderCallback.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/ToolbarActionBar$ToolbarCallbackWrapper;	ToolbarActionBar$ToolbarCallbackWrapper	ToolbarActionBar.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/ToolbarActionBar$ToolbarCallbackWrapper.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/ToolbarActionBar;	ToolbarActionBar	ToolbarActionBar.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/ToolbarActionBar.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/TwilightCalculator;	TwilightCalculator	TwilightCalculator.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/TwilightCalculator.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/TwilightManager$TwilightState;	TwilightManager$TwilightState	TwilightManager.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/TwilightManager$TwilightState.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/TwilightManager;	TwilightManager	TwilightManager.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/TwilightManager.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/WindowDecorActionBar$1;	WindowDecorActionBar$1	WindowDecorActionBar.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/WindowDecorActionBar$1.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/WindowDecorActionBar$2;	WindowDecorActionBar$2	WindowDecorActionBar.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/WindowDecorActionBar$2.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/WindowDecorActionBar$3;	WindowDecorActionBar$3	WindowDecorActionBar.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/WindowDecorActionBar$3.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/WindowDecorActionBar$ActionModeImpl;	WindowDecorActionBar$ActionModeImpl	WindowDecorActionBar.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/WindowDecorActionBar$ActionModeImpl.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/WindowDecorActionBar$TabImpl;	WindowDecorActionBar$TabImpl	WindowDecorActionBar.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/WindowDecorActionBar$TabImpl.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/app/WindowDecorActionBar;	WindowDecorActionBar	WindowDecorActionBar.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/app/WindowDecorActionBar.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/content/res/AppCompatColorStateListInflater;	AppCompatColorStateListInflater	AppCompatColorStateListInflater.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/content/res/AppCompatColorStateListInflater.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/content/res/AppCompatResources$ColorStateListCacheEntry;	AppCompatResources$ColorStateListCacheEntry	AppCompatResources.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/content/res/AppCompatResources$ColorStateListCacheEntry.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/content/res/AppCompatResources;	AppCompatResources	AppCompatResources.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/content/res/AppCompatResources.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/content/res/GrowingArrayUtils;	GrowingArrayUtils	GrowingArrayUtils.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/content/res/GrowingArrayUtils.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/graphics/ColorCutQuantizer$1;	ColorCutQuantizer$1	ColorCutQuantizer.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/graphics/ColorCutQuantizer$1.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/graphics/ColorCutQuantizer$Vbox;	ColorCutQuantizer$Vbox	ColorCutQuantizer.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/graphics/ColorCutQuantizer$Vbox.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/graphics/ColorCutQuantizer;	ColorCutQuantizer	ColorCutQuantizer.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/graphics/ColorCutQuantizer.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/graphics/Palette$1;	Palette$1	Palette.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/graphics/Palette$1.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/graphics/Palette$Builder$1;	Palette$Builder$1	Palette.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/graphics/Palette$Builder$1.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/graphics/Palette$Builder;	Palette$Builder	Palette.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/graphics/Palette$Builder.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/graphics/Palette$Filter;	Palette$Filter	Palette.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/graphics/Palette$Filter.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/graphics/Palette$PaletteAsyncListener;	Palette$PaletteAsyncListener	Palette.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/graphics/Palette$PaletteAsyncListener.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v7/graphics/Palette$Swatch;	Palette$Swatch	Palette.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v7/graphics/Palette$Swatch.smali
